exp_seed,experiment,tree_sequence_seed,seq_len,rec_rate,mut_rate,pop_num_ind,pop_num_sites,population_value,obs_num_ind,intended_obs_num_sites,actual_obs_num_sites,num_observations,bt_sites_lower,bt_sites_within,bt_sites_above,jk_one_sites_lower,jk_one_sites_within,jk_one_sites_above,jk_mj_sites_lower,jk_mj_sites_within,jk_mj_sites_above,bt_ind_lower,bt_ind_within,bt_ind_above,jk_ind_lower,jk_ind_within,jk_ind_above
8,1,3751350723,100000000.0,1e-08,1e-08,5000,198706,0.10250197075075738,20,5000,5000,10,0,10,0,0,10,0,0,10,0,3,6,1,3,6,1
8,1,3751350723,100000000.0,1e-08,1e-08,5000,198706,0.10250197075075738,20,20000,20000,10,0,10,0,0,10,0,0,10,0,1,8,1,1,8,1
8,1,3751350723,100000000.0,1e-08,1e-08,5000,198706,0.10250197075075738,20,50000,50000,10,0,8,2,0,9,1,0,10,0,1,8,1,1,9,0
8,1,3751350723,100000000.0,1e-08,1e-08,5000,198706,0.10250197075075738,50,5000,5000,10,0,10,0,0,10,0,0,10,0,4,4,2,4,4,2
8,1,3751350723,100000000.0,1e-08,1e-08,5000,198706,0.10250197075075738,50,20000,20000,10,0,10,0,0,10,0,0,10,0,4,6,0,4,6,0
8,1,3751350723,100000000.0,1e-08,1e-08,5000,198706,0.10250197075075738,50,50000,50000,10,0,10,0,0,10,0,0,10,0,1,8,1,1,8,1
8,1,3751350723,100000000.0,1e-08,1e-08,5000,198706,0.10250197075075738,100,5000,5000,10,1,9,0,1,9,0,1,9,0,2,5,3,2,4,4
8,1,3751350723,100000000.0,1e-08,1e-08,5000,198706,0.10250197075075738,100,20000,20000,10,0,9,1,0,9,1,0,10,0,2,5,3,2,5,3
8,1,3751350723,100000000.0,1e-08,1e-08,5000,198706,0.10250197075075738,100,50000,50000,10,0,9,1,0,9,1,0,10,0,2,5,3,2,5,3
8,2,47736148,100000000.0,1e-08,1e-08,5000,198241,0.10114064093704128,20,5000,5000,10,0,9,1,0,9,1,0,9,1,1,7,2,1,7,2
8,2,47736148,100000000.0,1e-08,1e-08,5000,198241,0.10114064093704128,20,20000,20000,10,2,8,0,2,8,0,2,8,0,6,4,0,6,4,0
8,2,47736148,100000000.0,1e-08,1e-08,5000,198241,0.10114064093704128,20,50000,50000,10,0,9,1,0,9,1,0,10,0,0,9,1,0,9,1
8,2,47736148,100000000.0,1e-08,1e-08,5000,198241,0.10114064093704128,50,5000,5000,10,0,10,0,0,10,0,0,10,0,3,4,3,3,4,3
8,2,47736148,100000000.0,1e-08,1e-08,5000,198241,0.10114064093704128,50,20000,20000,10,1,8,1,1,8,1,0,10,0,4,5,1,4,5,1
8,2,47736148,100000000.0,1e-08,1e-08,5000,198241,0.10114064093704128,50,50000,50000,10,0,10,0,1,9,0,0,10,0,1,8,1,1,8,1
8,2,47736148,100000000.0,1e-08,1e-08,5000,198241,0.10114064093704128,100,5000,5000,10,0,9,1,0,9,1,0,9,1,4,4,2,4,4,2
8,2,47736148,100000000.0,1e-08,1e-08,5000,198241,0.10114064093704128,100,20000,20000,10,0,10,0,0,10,0,0,10,0,2,7,1,2,7,1
8,2,47736148,100000000.0,1e-08,1e-08,5000,198241,0.10114064093704128,100,50000,50000,10,1,9,0,1,9,0,1,9,0,3,6,1,3,6,1
8,3,4159850481,100000000.0,1e-08,1e-08,5000,196884,0.10124999288921395,20,5000,5000,10,0,10,0,0,10,0,1,9,0,3,6,1,3,7,0
8,3,4159850481,100000000.0,1e-08,1e-08,5000,196884,0.10124999288921395,20,20000,20000,10,0,10,0,0,10,0,0,10,0,2,7,1,2,7,1
8,3,4159850481,100000000.0,1e-08,1e-08,5000,196884,0.10124999288921395,20,50000,50000,10,0,9,1,0,9,1,0,10,0,0,9,1,0,9,1
8,3,4159850481,100000000.0,1e-08,1e-08,5000,196884,0.10124999288921395,50,5000,5000,10,1,8,1,1,8,1,1,8,1,5,3,2,5,3,2
8,3,4159850481,100000000.0,1e-08,1e-08,5000,196884,0.10124999288921395,50,20000,20000,10,0,10,0,0,10,0,0,10,0,2,8,0,2,8,0
8,3,4159850481,100000000.0,1e-08,1e-08,5000,196884,0.10124999288921395,50,50000,50000,10,1,8,1,1,9,0,0,10,0,2,7,1,2,7,1
8,3,4159850481,100000000.0,1e-08,1e-08,5000,196884,0.10124999288921395,100,5000,5000,10,0,10,0,0,10,0,0,10,0,3,2,5,3,2,5
8,3,4159850481,100000000.0,1e-08,1e-08,5000,196884,0.10124999288921395,100,20000,20000,10,0,10,0,0,10,0,0,10,0,3,4,3,3,4,3
8,3,4159850481,100000000.0,1e-08,1e-08,5000,196884,0.10124999288921395,100,50000,50000,10,0,10,0,0,10,0,0,10,0,3,7,0,2,8,0
8,4,1028385129,100000000.0,1e-08,1e-08,5000,197983,0.1008653177293,20,5000,5000,10,0,10,0,0,10,0,0,10,0,1,7,2,1,7,2
8,4,1028385129,100000000.0,1e-08,1e-08,5000,197983,0.1008653177293,20,20000,20000,10,0,10,0,0,9,1,0,10,0,4,4,2,2,6,2
8,4,1028385129,100000000.0,1e-08,1e-08,5000,197983,0.1008653177293,20,50000,50000,10,0,7,3,0,7,3,0,8,2,0,9,1,0,9,1
8,4,1028385129,100000000.0,1e-08,1e-08,5000,197983,0.1008653177293,50,5000,5000,10,1,9,0,1,9,0,2,8,0,4,3,3,4,3,3
8,4,1028385129,100000000.0,1e-08,1e-08,5000,197983,0.1008653177293,50,20000,20000,10,0,10,0,0,10,0,0,10,0,3,6,1,3,6,1
8,4,1028385129,100000000.0,1e-08,1e-08,5000,197983,0.1008653177293,50,50000,50000,10,0,10,0,0,10,0,0,10,0,2,6,2,2,6,2
8,4,1028385129,100000000.0,1e-08,1e-08,5000,197983,0.1008653177293,100,5000,5000,10,1,9,0,1,9,0,1,9,0,4,4,2,4,4,2
8,4,1028385129,100000000.0,1e-08,1e-08,5000,197983,0.1008653177293,100,20000,20000,10,0,10,0,0,10,0,0,10,0,2,6,2,2,6,2
8,4,1028385129,100000000.0,1e-08,1e-08,5000,197983,0.1008653177293,100,50000,50000,10,0,10,0,0,10,0,0,10,0,1,6,3,1,6,3
8,5,3733162117,100000000.0,1e-08,1e-08,5000,196040,0.10111393695164252,20,5000,5000,10,0,10,0,0,10,0,0,10,0,0,7,3,0,7,3
8,5,3733162117,100000000.0,1e-08,1e-08,5000,196040,0.10111393695164252,20,20000,20000,10,0,10,0,0,10,0,0,10,0,0,9,1,0,9,1
8,5,3733162117,100000000.0,1e-08,1e-08,5000,196040,0.10111393695164252,20,50000,50000,10,0,8,2,0,8,2,0,10,0,0,8,2,0,9,1
8,5,3733162117,100000000.0,1e-08,1e-08,5000,196040,0.10111393695164252,50,5000,5000,10,0,9,1,0,9,1,0,9,1,4,3,3,4,3,3
8,5,3733162117,100000000.0,1e-08,1e-08,5000,196040,0.10111393695164252,50,20000,20000,10,0,10,0,0,10,0,0,9,1,1,7,2,1,7,2
8,5,3733162117,100000000.0,1e-08,1e-08,5000,196040,0.10111393695164252,50,50000,50000,10,2,8,0,2,8,0,0,10,0,2,8,0,2,8,0
