exp_seed,experiment,tree_sequence_seed,seq_len,rec_rate,mut_rate,pop_num_ind,pop_num_sites,population_value,obs_num_ind,intended_obs_num_sites,actual_obs_num_sites,num_observations,bt_sites_lower,bt_sites_within,bt_sites_above,jk_one_sites_lower,jk_one_sites_within,jk_one_sites_above,jk_mj_sites_lower,jk_mj_sites_within,jk_mj_sites_above,bt_ind_lower,bt_ind_within,bt_ind_above,jk_ind_lower,jk_ind_within,jk_ind_above
8,1,3751350723,100000000.0,1e-08,1e-08,1000,32904,0.1167596036955993,20,5000,5000,10,0,10,0,0,10,0,0,10,0,0,9,1,0,10,0
8,1,3751350723,100000000.0,1e-08,1e-08,1000,32904,0.1167596036955993,20,20000,20000,10,2,7,1,2,7,1,0,10,0,1,9,0,1,9,0
8,1,3751350723,100000000.0,1e-08,1e-08,1000,32904,0.1167596036955993,20,50000,32904,10,0,9,1,0,9,1,0,10,0,0,10,0,0,10,0
8,1,3751350723,100000000.0,1e-08,1e-08,1000,32904,0.1167596036955993,50,5000,5000,10,0,10,0,0,10,0,0,10,0,3,6,1,3,7,0
8,1,3751350723,100000000.0,1e-08,1e-08,1000,32904,0.1167596036955993,50,20000,20000,10,1,9,0,1,9,0,0,10,0,1,9,0,2,8,0
8,1,3751350723,100000000.0,1e-08,1e-08,1000,32904,0.1167596036955993,50,50000,32904,10,0,10,0,1,9,0,0,10,0,1,9,0,1,9,0
8,1,3751350723,100000000.0,1e-08,1e-08,1000,32904,0.1167596036955993,100,5000,5000,10,0,10,0,0,10,0,0,10,0,3,6,1,3,6,1
8,1,3751350723,100000000.0,1e-08,1e-08,1000,32904,0.1167596036955993,100,20000,20000,10,0,10,0,0,10,0,0,10,0,1,9,0,2,8,0
8,1,3751350723,100000000.0,1e-08,1e-08,1000,32904,0.1167596036955993,100,50000,32904,10,0,10,0,0,10,0,0,10,0,0,10,0,0,10,0
8,2,47736148,100000000.0,1e-08,1e-08,1000,32981,0.11960565173887996,20,5000,5000,10,2,8,0,2,8,0,0,10,0,3,6,1,3,6,1
8,2,47736148,100000000.0,1e-08,1e-08,1000,32981,0.11960565173887996,20,20000,20000,10,0,9,1,0,9,1,0,10,0,0,9,1,0,9,1
8,2,47736148,100000000.0,1e-08,1e-08,1000,32981,0.11960565173887996,20,50000,32981,10,1,8,1,1,8,1,0,10,0,1,9,0,1,9,0
8,2,47736148,100000000.0,1e-08,1e-08,1000,32981,0.11960565173887996,50,5000,5000,10,0,10,0,0,10,0,0,10,0,1,8,1,1,8,1
8,2,47736148,100000000.0,1e-08,1e-08,1000,32981,0.11960565173887996,50,20000,20000,10,1,8,1,1,8,1,0,10,0,2,7,1,2,7,1
8,2,47736148,100000000.0,1e-08,1e-08,1000,32981,0.11960565173887996,50,50000,32981,10,1,8,1,1,8,1,0,10,0,1,9,0,1,9,0
8,2,47736148,100000000.0,1e-08,1e-08,1000,32981,0.11960565173887996,100,5000,5000,10,0,10,0,0,10,0,0,10,0,3,7,0,3,7,0
8,2,47736148,100000000.0,1e-08,1e-08,1000,32981,0.11960565173887996,100,20000,20000,10,1,9,0,1,9,0,0,10,0,1,9,0,1,9,0
8,2,47736148,100000000.0,1e-08,1e-08,1000,32981,0.11960565173887996,100,50000,32981,10,0,9,1,0,9,1,0,10,0,0,10,0,0,10,0
8,3,4159850481,100000000.0,1e-08,1e-08,1000,32943,0.12303924961296786,20,5000,5000,10,1,8,1,1,8,1,1,8,1,3,6,1,3,6,1
8,3,4159850481,100000000.0,1e-08,1e-08,1000,32943,0.12303924961296786,20,20000,20000,10,1,9,0,0,10,0,0,10,0,0,10,0,0,10,0
8,3,4159850481,100000000.0,1e-08,1e-08,1000,32943,0.12303924961296786,20,50000,32943,10,0,9,1,0,9,1,0,10,0,0,10,0,0,10,0
8,3,4159850481,100000000.0,1e-08,1e-08,1000,32943,0.12303924961296786,50,5000,5000,10,0,10,0,0,10,0,0,10,0,3,4,3,3,4,3
8,3,4159850481,100000000.0,1e-08,1e-08,1000,32943,0.12303924961296786,50,20000,20000,10,0,10,0,0,10,0,0,10,0,1,9,0,1,9,0
8,3,4159850481,100000000.0,1e-08,1e-08,1000,32943,0.12303924961296786,50,50000,32943,10,0,10,0,0,9,1,0,10,0,1,8,1,1,8,1
