exp_seed,experiment,tree_sequence_seed,seq_len,rec_rate,mut_rate,pop_num_ind,pop_num_sites,population_value,obs_num_ind,intended_obs_num_sites,actual_obs_num_sites,num_observations,bt_sites_lower,bt_sites_within,bt_sites_above,jk_one_sites_lower,jk_one_sites_within,jk_one_sites_above,jk_mj_sites_lower,jk_mj_sites_within,jk_mj_sites_above,bt_ind_lower,bt_ind_within,bt_ind_above,jk_ind_lower,jk_ind_within,jk_ind_above
8,1,3751350723,1000000000.0,1e-08,1e-08,200,53230,0.14998637986098065,20,5000,5000,10,0,10,0,0,10,0,0,10,0,0,9,1,0,9,1
8,1,3751350723,1000000000.0,1e-08,1e-08,200,53230,0.14998637986098065,20,20000,20000,10,1,6,3,1,6,3,0,9,1,2,8,0,2,8,0
8,1,3751350723,1000000000.0,1e-08,1e-08,200,53230,0.14998637986098065,20,50000,50000,10,2,5,3,2,5,3,0,10,0,0,10,0,0,10,0
8,1,3751350723,1000000000.0,1e-08,1e-08,200,53230,0.14998637986098065,50,5000,5000,10,0,9,1,0,9,1,0,9,1,2,3,5,2,3,5
8,1,3751350723,1000000000.0,1e-08,1e-08,200,53230,0.14998637986098065,50,20000,20000,10,1,9,0,1,9,0,0,10,0,1,9,0,1,9,0
8,1,3751350723,1000000000.0,1e-08,1e-08,200,53230,0.14998637986098065,50,50000,50000,10,1,8,1,0,9,1,0,10,0,0,9,1,0,9,1
8,1,3751350723,1000000000.0,1e-08,1e-08,200,53230,0.14998637986098065,100,5000,5000,10,0,10,0,0,10,0,0,10,0,3,5,2,3,5,2
8,1,3751350723,1000000000.0,1e-08,1e-08,200,53230,0.14998637986098065,100,20000,20000,10,0,10,0,0,10,0,0,10,0,0,10,0,0,10,0
8,1,3751350723,1000000000.0,1e-08,1e-08,200,53230,0.14998637986098065,100,50000,50000,10,0,10,0,0,10,0,0,10,0,0,10,0,0,10,0
8,2,47736148,1000000000.0,1e-08,1e-08,200,53919,0.149763441458484,20,5000,5000,10,0,8,2,0,8,2,0,8,2,0,8,2,0,8,2
8,2,47736148,1000000000.0,1e-08,1e-08,200,53919,0.149763441458484,20,20000,20000,10,0,8,2,0,8,2,0,10,0,0,10,0,0,10,0
8,2,47736148,1000000000.0,1e-08,1e-08,200,53919,0.149763441458484,20,50000,50000,10,3,5,2,3,5,2,0,9,1,3,7,0,3,7,0
8,2,47736148,1000000000.0,1e-08,1e-08,200,53919,0.149763441458484,50,5000,5000,10,0,10,0,0,10,0,0,10,0,4,6,0,4,6,0
8,2,47736148,1000000000.0,1e-08,1e-08,200,53919,0.149763441458484,50,20000,20000,10,0,10,0,0,10,0,0,10,0,1,9,0,1,9,0
8,2,47736148,1000000000.0,1e-08,1e-08,200,53919,0.149763441458484,50,50000,50000,10,0,8,2,0,8,2,0,10,0,0,10,0,0,10,0
8,2,47736148,1000000000.0,1e-08,1e-08,200,53919,0.149763441458484,100,5000,5000,10,1,9,0,1,9,0,1,9,0,3,6,1,3,6,1
8,2,47736148,1000000000.0,1e-08,1e-08,200,53919,0.149763441458484,100,20000,20000,10,0,10,0,0,10,0,0,10,0,1,9,0,1,9,0
8,2,47736148,1000000000.0,1e-08,1e-08,200,53919,0.149763441458484,100,50000,50000,10,0,10,0,0,10,0,0,10,0,0,10,0,0,10,0
8,3,4159850481,1000000000.0,1e-08,1e-08,200,53864,0.14717733551165899,20,5000,5000,10,0,9,1,0,9,1,0,9,1,1,7,2,1,7,2
8,3,4159850481,1000000000.0,1e-08,1e-08,200,53864,0.14717733551165899,20,20000,20000,10,0,9,1,0,9,1,0,10,0,1,9,0,1,9,0
8,3,4159850481,1000000000.0,1e-08,1e-08,200,53864,0.14717733551165899,20,50000,50000,10,1,9,0,1,9,0,0,10,0,0,10,0,0,10,0
8,3,4159850481,1000000000.0,1e-08,1e-08,200,53864,0.14717733551165899,50,5000,5000,10,0,10,0,0,10,0,0,10,0,2,6,2,2,6,2
8,3,4159850481,1000000000.0,1e-08,1e-08,200,53864,0.14717733551165899,50,20000,20000,10,0,10,0,0,10,0,0,10,0,1,9,0,1,9,0
8,3,4159850481,1000000000.0,1e-08,1e-08,200,53864,0.14717733551165899,50,50000,50000,10,0,10,0,0,10,0,0,10,0,0,10,0,0,10,0
8,3,4159850481,1000000000.0,1e-08,1e-08,200,53864,0.14717733551165899,100,5000,5000,10,0,10,0,0,10,0,0,10,0,3,4,3,3,4,3
