experiment,num_ind,max_sites,num_observation,seq_len,rec_rate,mut_rate,population value,bt_sites_lower,bt_sites_within,bt_sites_above,jk_one_sites_lower,jk_one_sites_within,jk_one_sites_above,jk_mj_sites_lower,jk_mj_sites_within,jk_mj_sites_above,bt_ind_lower,bt_ind_within,bt_ind_above,jk_ind_lower,jk_ind_within,jk_ind_above
13,50,5000,10,1000000000.0,1e-08,1e-08,0.12036086756565095,0,10,0,0,10,0,0,10,0,2,4,4,4,1,5
13,50,20000,10,1000000000.0,1e-08,1e-08,0.12036086756565095,1,9,0,0,10,0,0,10,0,3,5,2,4,4,2
13,50,50000,10,1000000000.0,1e-08,1e-08,0.12036086756565095,0,10,0,0,10,0,0,10,0,3,6,1,4,4,2
14,50,5000,10,1000000000.0,1e-08,1e-08,0.12156903003426442,0,10,0,0,10,0,0,10,0,4,4,2,4,4,2
14,50,20000,10,1000000000.0,1e-08,1e-08,0.12156903003426442,0,10,0,0,10,0,0,10,0,5,3,2,5,2,3
14,50,50000,10,1000000000.0,1e-08,1e-08,0.12156903003426442,0,10,0,0,10,0,0,10,0,1,7,2,3,5,2
15,50,5000,10,1000000000.0,1e-08,1e-08,0.11964605112452104,2,8,0,1,9,0,1,9,0,4,2,4,4,2,4
15,50,20000,10,1000000000.0,1e-08,1e-08,0.11964605112452104,0,9,1,0,9,1,0,10,0,2,5,3,3,3,4
15,50,50000,10,1000000000.0,1e-08,1e-08,0.11964605112452104,1,8,1,1,8,1,1,8,1,1,6,3,2,4,4
16,50,5000,10,1000000000.0,1e-08,1e-08,0.12000144325304282,0,10,0,0,10,0,0,10,0,6,0,4,6,0,4
16,50,20000,10,1000000000.0,1e-08,1e-08,0.12000144325304282,0,10,0,0,10,0,0,10,0,5,1,4,5,1,4
16,50,50000,10,1000000000.0,1e-08,1e-08,0.12000144325304282,0,10,0,0,10,0,0,10,0,1,6,3,2,4,4
17,50,5000,10,1000000000.0,1e-08,1e-08,0.12106134445081826,2,8,0,2,8,0,2,8,0,6,1,3,7,0,3
17,50,20000,10,1000000000.0,1e-08,1e-08,0.12106134445081826,0,10,0,0,10,0,0,10,0,3,4,3,4,3,3
17,50,50000,10,1000000000.0,1e-08,1e-08,0.12106134445081826,0,10,0,0,10,0,0,10,0,4,4,2,6,0,4
18,50,5000,10,1000000000.0,1e-08,1e-08,0.12036147922160137,0,10,0,0,10,0,0,10,0,4,4,2,4,3,3
18,50,20000,10,1000000000.0,1e-08,1e-08,0.12036147922160137,0,10,0,0,10,0,0,10,0,1,5,4,1,5,4
18,50,50000,10,1000000000.0,1e-08,1e-08,0.12036147922160137,0,10,0,0,10,0,0,10,0,2,8,0,4,3,3
19,50,5000,10,1000000000.0,1e-08,1e-08,0.11949068176564961,0,10,0,0,10,0,0,10,0,1,3,6,1,3,6
19,50,20000,10,1000000000.0,1e-08,1e-08,0.11949068176564961,0,10,0,0,10,0,0,10,0,3,5,2,3,3,4
19,50,50000,10,1000000000.0,1e-08,1e-08,0.11949068176564961,0,10,0,0,10,0,0,10,0,1,9,0,3,5,2
20,50,5000,10,1000000000.0,1e-08,1e-08,0.12007715957943067,0,10,0,0,10,0,0,10,0,2,3,5,2,3,5
20,50,20000,10,1000000000.0,1e-08,1e-08,0.12007715957943067,0,9,1,0,9,1,0,9,1,2,7,1,2,7,1
20,50,50000,10,1000000000.0,1e-08,1e-08,0.12007715957943067,0,10,0,0,10,0,0,10,0,1,6,3,1,6,3
21,50,5000,10,1000000000.0,1e-08,1e-08,0.12150107520052385,0,10,0,0,10,0,0,10,0,7,1,2,7,1,2
21,50,20000,10,1000000000.0,1e-08,1e-08,0.12150107520052385,0,10,0,0,10,0,0,10,0,2,5,3,2,4,4
21,50,50000,10,1000000000.0,1e-08,1e-08,0.12150107520052385,0,9,1,0,9,1,0,10,0,2,4,4,3,3,4
22,50,5000,10,1000000000.0,1e-08,1e-08,0.12123170122047194,0,10,0,0,10,0,0,10,0,3,4,3,3,4,3
22,50,20000,10,1000000000.0,1e-08,1e-08,0.12123170122047194,0,10,0,0,10,0,0,10,0,4,2,4,4,2,4
22,50,50000,10,1000000000.0,1e-08,1e-08,0.12123170122047194,0,10,0,0,10,0,0,10,0,6,3,1,7,2,1
23,50,5000,10,1000000000.0,1e-08,1e-08,0.1197577280974414,1,9,0,1,9,0,1,9,0,3,2,5,3,2,5
23,50,20000,10,1000000000.0,1e-08,1e-08,0.1197577280974414,2,7,1,2,7,1,1,8,1,3,4,3,3,3,4
23,50,50000,10,1000000000.0,1e-08,1e-08,0.1197577280974414,0,10,0,0,10,0,0,10,0,3,5,2,3,4,3
24,50,5000,10,1000000000.0,1e-08,1e-08,0.12166161001734686,0,10,0,0,10,0,0,10,0,2,3,5,3,1,6
24,50,20000,10,1000000000.0,1e-08,1e-08,0.12166161001734686,0,9,1,0,9,1,0,10,0,3,4,3,4,3,3
24,50,50000,10,1000000000.0,1e-08,1e-08,0.12166161001734686,0,10,0,0,10,0,0,10,0,0,9,1,3,4,3
25,50,5000,10,1000000000.0,1e-08,1e-08,0.11978474597642891,0,10,0,0,10,0,0,10,0,2,6,2,3,5,2
25,50,20000,10,1000000000.0,1e-08,1e-08,0.11978474597642891,0,10,0,0,10,0,0,10,0,4,5,1,5,4,1
25,50,50000,10,1000000000.0,1e-08,1e-08,0.11978474597642891,0,10,0,0,10,0,0,10,0,3,5,2,3,4,3
26,50,5000,10,1000000000.0,1e-08,1e-08,0.12116153596053834,1,9,0,1,9,0,1,9,0,2,3,5,2,3,5
26,50,20000,10,1000000000.0,1e-08,1e-08,0.12116153596053834,0,10,0,0,10,0,0,10,0,4,4,2,5,1,4
26,50,50000,10,1000000000.0,1e-08,1e-08,0.12116153596053834,0,9,1,0,9,1,0,9,1,3,4,3,4,2,4
27,50,5000,10,1000000000.0,1e-08,1e-08,0.11999836566315354,0,8,2,0,8,2,0,8,2,4,1,5,4,1,5
27,50,20000,10,1000000000.0,1e-08,1e-08,0.11999836566315354,0,8,2,0,8,2,0,9,1,2,4,4,3,2,5
27,50,50000,10,1000000000.0,1e-08,1e-08,0.11999836566315354,0,10,0,0,10,0,0,10,0,0,8,2,1,4,5
28,50,5000,10,1000000000.0,1e-08,1e-08,0.12043844654583541,0,9,1,0,9,1,0,9,1,1,1,8,1,1,8
28,50,20000,10,1000000000.0,1e-08,1e-08,0.12043844654583541,1,9,0,1,9,0,0,10,0,4,3,3,4,3,3
28,50,50000,10,1000000000.0,1e-08,1e-08,0.12043844654583541,0,10,0,0,10,0,0,10,0,1,7,2,1,4,5
29,50,5000,10,1000000000.0,1e-08,1e-08,0.12129580442001729,0,9,1,0,9,1,0,9,1,6,2,2,6,2,2
29,50,20000,10,1000000000.0,1e-08,1e-08,0.12129580442001729,1,8,1,1,8,1,0,9,1,4,4,2,4,4,2
29,50,50000,10,1000000000.0,1e-08,1e-08,0.12129580442001729,1,8,1,1,8,1,0,10,0,3,5,2,4,4,2
30,50,5000,10,1000000000.0,1e-08,1e-08,0.12175845799092921,0,10,0,0,10,0,0,10,0,2,4,4,2,4,4
30,50,20000,10,1000000000.0,1e-08,1e-08,0.12175845799092921,0,9,1,0,9,1,0,10,0,1,7,2,1,6,3
30,50,50000,10,1000000000.0,1e-08,1e-08,0.12175845799092921,0,10,0,0,10,0,0,10,0,2,7,1,5,4,1
31,50,5000,10,1000000000.0,1e-08,1e-08,0.11998892976734697,1,9,0,1,9,0,1,9,0,3,3,4,3,3,4
31,50,20000,10,1000000000.0,1e-08,1e-08,0.11998892976734697,0,10,0,0,10,0,0,10,0,1,4,5,1,3,6
31,50,50000,10,1000000000.0,1e-08,1e-08,0.11998892976734697,0,10,0,0,10,0,0,10,0,1,7,2,2,5,3
32,50,5000,10,1000000000.0,1e-08,1e-08,0.12281199019396061,0,10,0,0,10,0,0,10,0,6,3,1,6,3,1
32,50,20000,10,1000000000.0,1e-08,1e-08,0.12281199019396061,1,9,0,1,9,0,0,10,0,4,2,4,4,2,4
32,50,50000,10,1000000000.0,1e-08,1e-08,0.12281199019396061,0,10,0,0,10,0,0,10,0,4,6,0,4,5,1
33,50,5000,10,1000000000.0,1e-08,1e-08,0.12126994031225276,0,10,0,0,10,0,0,10,0,4,5,1,5,4,1
33,50,20000,10,1000000000.0,1e-08,1e-08,0.12126994031225276,0,10,0,0,10,0,0,10,0,3,6,1,4,5,1
33,50,50000,10,1000000000.0,1e-08,1e-08,0.12126994031225276,0,9,1,0,10,0,0,10,0,1,6,3,1,4,5
34,50,5000,10,1000000000.0,1e-08,1e-08,0.11940398590807419,2,8,0,2,8,0,2,8,0,3,1,6,3,1,6
34,50,20000,10,1000000000.0,1e-08,1e-08,0.11940398590807419,0,10,0,0,10,0,0,10,0,2,3,5,2,2,6
34,50,50000,10,1000000000.0,1e-08,1e-08,0.11940398590807419,0,10,0,0,10,0,0,10,0,0,9,1,1,6,3
35,50,5000,10,1000000000.0,1e-08,1e-08,0.12004275916914092,0,10,0,0,10,0,0,10,0,8,0,2,8,0,2
35,50,20000,10,1000000000.0,1e-08,1e-08,0.12004275916914092,0,10,0,0,10,0,0,10,0,2,4,4,4,2,4
35,50,50000,10,1000000000.0,1e-08,1e-08,0.12004275916914092,0,10,0,0,10,0,0,10,0,2,5,3,4,3,3
36,50,5000,10,1000000000.0,1e-08,1e-08,0.12043892830154405,0,10,0,0,10,0,0,10,0,3,4,3,3,4,3
36,50,20000,10,1000000000.0,1e-08,1e-08,0.12043892830154405,0,9,1,0,9,1,0,9,1,4,2,4,5,0,5
36,50,50000,10,1000000000.0,1e-08,1e-08,0.12043892830154405,0,10,0,0,10,0,0,10,0,2,5,3,3,3,4
37,50,5000,10,1000000000.0,1e-08,1e-08,0.12125159573566079,0,10,0,0,10,0,0,10,0,1,4,5,1,4,5
37,50,20000,10,1000000000.0,1e-08,1e-08,0.12125159573566079,0,10,0,0,10,0,0,10,0,1,5,4,1,4,5
37,50,50000,10,1000000000.0,1e-08,1e-08,0.12125159573566079,0,10,0,0,10,0,0,10,0,1,7,2,1,6,3
38,50,5000,10,1000000000.0,1e-08,1e-08,0.12060618700371852,1,9,0,1,9,0,1,9,0,5,1,4,5,1,4
38,50,20000,10,1000000000.0,1e-08,1e-08,0.12060618700371852,1,9,0,1,9,0,0,10,0,5,3,2,6,1,3
38,50,50000,10,1000000000.0,1e-08,1e-08,0.12060618700371852,0,9,1,0,9,1,0,10,0,6,2,2,6,2,2
39,50,5000,10,1000000000.0,1e-08,1e-08,0.12136634265392834,0,10,0,0,10,0,0,10,0,2,4,4,2,4,4
39,50,20000,10,1000000000.0,1e-08,1e-08,0.12136634265392834,0,10,0,0,10,0,0,10,0,4,3,3,4,2,4
39,50,50000,10,1000000000.0,1e-08,1e-08,0.12136634265392834,0,10,0,0,10,0,0,10,0,2,3,5,4,0,6
40,50,5000,10,1000000000.0,1e-08,1e-08,0.12141650871934263,0,10,0,0,10,0,0,10,0,3,2,5,3,2,5
40,50,20000,10,1000000000.0,1e-08,1e-08,0.12141650871934263,0,8,2,0,8,2,0,9,1,1,5,4,1,5,4
40,50,50000,10,1000000000.0,1e-08,1e-08,0.12141650871934263,0,10,0,0,10,0,0,10,0,2,5,3,4,3,3
41,50,5000,10,1000000000.0,1e-08,1e-08,0.12056900101227272,1,8,1,1,8,1,0,9,1,3,3,4,3,3,4
41,50,20000,10,1000000000.0,1e-08,1e-08,0.12056900101227272,0,10,0,0,10,0,0,10,0,4,6,0,6,4,0
41,50,50000,10,1000000000.0,1e-08,1e-08,0.12056900101227272,0,10,0,0,10,0,0,10,0,2,6,2,3,3,4
42,50,5000,10,1000000000.0,1e-08,1e-08,0.12098136226892997,0,10,0,1,9,0,1,9,0,4,2,4,4,2,4
42,50,20000,10,1000000000.0,1e-08,1e-08,0.12098136226892997,0,9,1,0,9,1,0,9,1,3,4,3,3,3,4
42,50,50000,10,1000000000.0,1e-08,1e-08,0.12098136226892997,0,10,0,0,10,0,0,10,0,1,8,1,2,5,3
43,50,5000,10,1000000000.0,1e-08,1e-08,0.12076190352822176,0,10,0,0,10,0,0,10,0,4,0,6,4,0,6
43,50,20000,10,1000000000.0,1e-08,1e-08,0.12076190352822176,1,9,0,1,9,0,1,9,0,6,3,1,6,3,1
43,50,50000,10,1000000000.0,1e-08,1e-08,0.12076190352822176,0,10,0,1,9,0,0,10,0,4,4,2,5,3,2
44,50,5000,10,1000000000.0,1e-08,1e-08,0.12122220389596154,1,9,0,1,9,0,2,8,0,4,4,2,4,4,2
44,50,20000,10,1000000000.0,1e-08,1e-08,0.12122220389596154,0,10,0,0,10,0,0,10,0,3,2,5,3,2,5
44,50,50000,10,1000000000.0,1e-08,1e-08,0.12122220389596154,0,10,0,0,10,0,0,10,0,3,6,1,4,4,2
45,50,5000,10,1000000000.0,1e-08,1e-08,0.12093480060050556,1,9,0,1,9,0,1,9,0,3,3,4,3,3,4
45,50,20000,10,1000000000.0,1e-08,1e-08,0.12093480060050556,0,10,0,1,9,0,0,10,0,3,4,3,3,2,5
45,50,50000,10,1000000000.0,1e-08,1e-08,0.12093480060050556,0,10,0,0,10,0,0,10,0,5,4,1,5,2,3
46,50,5000,10,1000000000.0,1e-08,1e-08,0.12057713783547248,0,9,1,0,9,1,0,9,1,2,1,7,2,1,7
46,50,20000,10,1000000000.0,1e-08,1e-08,0.12057713783547248,0,9,1,0,9,1,0,9,1,1,6,3,2,3,5
46,50,50000,10,1000000000.0,1e-08,1e-08,0.12057713783547248,0,10,0,0,10,0,0,10,0,2,8,0,2,6,2
47,50,5000,10,1000000000.0,1e-08,1e-08,0.12141313598849719,0,9,1,0,9,1,0,9,1,4,4,2,4,4,2
47,50,20000,10,1000000000.0,1e-08,1e-08,0.12141313598849719,0,10,0,0,10,0,0,10,0,2,5,3,4,3,3
47,50,50000,10,1000000000.0,1e-08,1e-08,0.12141313598849719,0,10,0,0,10,0,0,10,0,3,6,1,4,4,2
48,50,5000,10,1000000000.0,1e-08,1e-08,0.12013673372382029,0,10,0,0,10,0,0,10,0,5,3,2,5,3,2
48,50,20000,10,1000000000.0,1e-08,1e-08,0.12013673372382029,1,7,2,1,7,2,0,8,2,1,5,4,1,5,4
48,50,50000,10,1000000000.0,1e-08,1e-08,0.12013673372382029,0,10,0,0,10,0,0,10,0,5,4,1,6,2,2
49,50,5000,10,1000000000.0,1e-08,1e-08,0.12116430044532747,0,10,0,0,9,1,0,10,0,4,3,3,4,2,4
49,50,20000,10,1000000000.0,1e-08,1e-08,0.12116430044532747,0,10,0,0,10,0,0,10,0,1,7,2,2,6,2
49,50,50000,10,1000000000.0,1e-08,1e-08,0.12116430044532747,0,10,0,0,10,0,0,10,0,1,6,3,5,1,4
