experiment,num_ind,max_sites,num_observation,seq_len,rec_rate,mut_rate,population value,bt_sites_lower,bt_sites_within,bt_sites_above,jk_one_sites_lower,jk_one_sites_within,jk_one_sites_above,jk_mj_sites_lower,jk_mj_sites_within,jk_mj_sites_above,bt_ind_lower,bt_ind_within,bt_ind_above,jk_ind_lower,jk_ind_within,jk_ind_above
15,50,50000,10,500000000.0,1e-08,1e-08,0.11984831083371678,0,10,0,0,10,0,0,10,0,1,9,0,3,4,3
16,50,5000,10,500000000.0,1e-08,1e-08,0.11946047053065822,0,9,1,0,9,1,0,9,1,2,4,4,2,4,4
16,50,20000,10,500000000.0,1e-08,1e-08,0.11946047053065822,0,10,0,0,10,0,0,10,0,5,4,1,7,2,1
16,50,50000,10,500000000.0,1e-08,1e-08,0.11946047053065822,1,9,0,1,9,0,0,10,0,2,4,4,4,2,4
17,50,5000,10,500000000.0,1e-08,1e-08,0.12120972561246426,0,9,1,0,9,1,0,9,1,1,3,6,1,3,6
17,50,20000,10,500000000.0,1e-08,1e-08,0.12120972561246426,0,10,0,0,10,0,0,10,0,4,6,0,6,3,1
17,50,50000,10,500000000.0,1e-08,1e-08,0.12120972561246426,0,10,0,0,10,0,0,10,0,2,7,1,3,6,1
18,50,5000,10,500000000.0,1e-08,1e-08,0.12059392545114649,0,10,0,0,10,0,0,10,0,6,2,2,6,2,2
18,50,20000,10,500000000.0,1e-08,1e-08,0.12059392545114649,1,9,0,1,9,0,1,9,0,3,6,1,4,5,1
18,50,50000,10,500000000.0,1e-08,1e-08,0.12059392545114649,0,10,0,0,10,0,0,10,0,1,9,0,3,7,0
19,50,5000,10,500000000.0,1e-08,1e-08,0.12193739783944177,0,10,0,0,10,0,0,10,0,2,4,4,2,3,5
19,50,20000,10,500000000.0,1e-08,1e-08,0.12193739783944177,0,10,0,0,10,0,0,10,0,1,6,3,1,6,3
19,50,50000,10,500000000.0,1e-08,1e-08,0.12193739783944177,0,10,0,0,10,0,0,10,0,3,4,3,4,2,4
20,50,5000,10,500000000.0,1e-08,1e-08,0.12132553815330807,0,9,1,0,9,1,0,9,1,4,2,4,4,2,4
20,50,20000,10,500000000.0,1e-08,1e-08,0.12132553815330807,0,10,0,0,10,0,0,10,0,3,4,3,3,4,3
20,50,50000,10,500000000.0,1e-08,1e-08,0.12132553815330807,0,10,0,0,10,0,0,10,0,4,5,1,5,3,2
