experiment,num_ind,max_sites,num_observation,seq_len,rec_rate,mut_rate,population value,bt_sites_lower,bt_sites_within,bt_sites_above,jk_one_sites_lower,jk_one_sites_within,jk_one_sites_above,jk_mj_sites_lower,jk_mj_sites_within,jk_mj_sites_above,bt_ind_lower,bt_ind_within,bt_ind_above,jk_ind_lower,jk_ind_within,jk_ind_above
17,50,50000,10,1000000000.0,1e-08,1e-08,0.025224722018883698,0.0,10.0,0.0,0.0,10.0,0.0,0.0,10.0,0.0,0.0,10.0,0.0,0.0,10.0,0.0
17,50,200000,10,1000000000.0,1e-08,1e-08,0.025224722018883698,3.0,6.0,1.0,3.0,6.0,1.0,0.0,10.0,0.0,0.0,10.0,0.0,0.0,10.0,0.0
18,50,5000,10,1000000000.0,1e-08,1e-08,0.024429144844579646,1.0,9.0,0.0,1.0,9.0,0.0,0.0,10.0,0.0,0.0,10.0,0.0,2.0,8.0,0.0
18,50,20000,10,1000000000.0,1e-08,1e-08,0.024429144844579646,2.0,8.0,0.0,2.0,8.0,0.0,1.0,9.0,0.0,0.0,10.0,0.0,1.0,9.0,0.0
18,50,50000,10,1000000000.0,1e-08,1e-08,0.024429144844579646,2.0,7.0,1.0,2.0,7.0,1.0,1.0,9.0,0.0,0.0,10.0,0.0,0.0,10.0,0.0
18,50,200000,10,1000000000.0,1e-08,1e-08,0.024429144844579646,3.0,3.0,4.0,3.0,3.0,4.0,1.0,9.0,0.0,0.0,10.0,0.0,0.0,10.0,0.0
19,50,5000,10,1000000000.0,1e-08,1e-08,0.024609053118573646,0.0,9.0,1.0,0.0,9.0,1.0,0.0,9.0,1.0,0.0,10.0,0.0,0.0,9.0,1.0
19,50,20000,10,1000000000.0,1e-08,1e-08,0.024609053118573646,0.0,8.0,2.0,0.0,7.0,3.0,0.0,10.0,0.0,0.0,10.0,0.0,0.0,10.0,0.0
19,50,50000,10,1000000000.0,1e-08,1e-08,0.024609053118573646,1.0,7.0,2.0,1.0,7.0,2.0,0.0,10.0,0.0,0.0,10.0,0.0,0.0,10.0,0.0
19,50,200000,10,1000000000.0,1e-08,1e-08,0.024609053118573646,2.0,5.0,3.0,2.0,5.0,3.0,0.0,10.0,0.0,0.0,10.0,0.0,0.0,10.0,0.0
20,50,5000,10,1000000000.0,1e-08,1e-08,0.024673381235935564,1.0,8.0,1.0,1.0,8.0,1.0,1.0,9.0,0.0,0.0,10.0,0.0,1.0,8.0,1.0
20,50,20000,10,1000000000.0,1e-08,1e-08,0.024673381235935564,2.0,7.0,1.0,2.0,7.0,1.0,1.0,9.0,0.0,0.0,10.0,0.0,1.0,9.0,0.0
20,50,50000,10,1000000000.0,1e-08,1e-08,0.024673381235935564,2.0,7.0,1.0,2.0,7.0,1.0,0.0,10.0,0.0,0.0,10.0,0.0,1.0,8.0,1.0
20,50,200000,10,1000000000.0,1e-08,1e-08,0.024673381235935564,3.0,6.0,1.0,3.0,6.0,1.0,0.0,9.0,1.0,0.0,10.0,0.0,0.0,9.0,1.0
21,50,5000,10,1000000000.0,1e-08,1e-08,0.023825345305166903,0.0,9.0,1.0,0.0,9.0,1.0,0.0,9.0,1.0,0.0,10.0,0.0,0.0,9.0,1.0
21,50,20000,10,1000000000.0,1e-08,1e-08,0.023825345305166903,0.0,8.0,2.0,0.0,8.0,2.0,0.0,10.0,0.0,0.0,10.0,0.0,0.0,10.0,0.0
21,50,50000,10,1000000000.0,1e-08,1e-08,0.023825345305166903,1.0,6.0,3.0,1.0,6.0,3.0,0.0,10.0,0.0,0.0,10.0,0.0,0.0,10.0,0.0
21,50,200000,10,1000000000.0,1e-08,1e-08,0.023825345305166903,2.0,3.0,5.0,2.0,3.0,5.0,0.0,10.0,0.0,0.0,10.0,0.0,0.0,10.0,0.0
22,50,5000,10,1000000000.0,1e-08,1e-08,0.023778295571136067,1.0,8.0,1.0,1.0,8.0,1.0,0.0,9.0,1.0,0.0,10.0,0.0,1.0,8.0,1.0
22,50,20000,10,1000000000.0,1e-08,1e-08,0.023778295571136067,2.0,6.0,2.0,2.0,6.0,2.0,0.0,9.0,1.0,0.0,10.0,0.0,0.0,9.0,1.0
22,50,50000,10,1000000000.0,1e-08,1e-08,0.023778295571136067,3.0,5.0,2.0,3.0,5.0,2.0,0.0,9.0,1.0,0.0,10.0,0.0,1.0,8.0,1.0
22,50,200000,10,1000000000.0,1e-08,1e-08,0.023778295571136067,4.0,3.0,3.0,4.0,3.0,3.0,0.0,10.0,0.0,0.0,10.0,0.0,0.0,10.0,0.0
23,50,5000,10,1000000000.0,1e-08,1e-08,0.024810144282976128,0.0,9.0,1.0,0.0,9.0,1.0,0.0,9.0,1.0,0.0,10.0,0.0,0.0,9.0,1.0
23,50,20000,10,1000000000.0,1e-08,1e-08,0.024810144282976128,0.0,8.0,2.0,0.0,8.0,2.0,0.0,9.0,1.0,0.0,10.0,0.0,0.0,9.0,1.0
23,50,50000,10,1000000000.0,1e-08,1e-08,0.024810144282976128,2.0,4.0,4.0,2.0,4.0,4.0,0.0,9.0,1.0,0.0,10.0,0.0,0.0,9.0,1.0
23,50,200000,10,1000000000.0,1e-08,1e-08,0.024810144282976128,3.0,1.0,6.0,3.0,1.0,6.0,0.0,10.0,0.0,0.0,10.0,0.0,0.0,10.0,0.0
24,50,5000,10,1000000000.0,1e-08,1e-08,0.02382888829509364,0.0,9.0,1.0,0.0,9.0,1.0,0.0,10.0,0.0,0.0,10.0,0.0,0.0,9.0,1.0
24,50,20000,10,1000000000.0,1e-08,1e-08,0.02382888829509364,1.0,9.0,0.0,1.0,9.0,0.0,0.0,10.0,0.0,0.0,10.0,0.0,0.0,10.0,0.0
24,50,50000,10,1000000000.0,1e-08,1e-08,0.02382888829509364,2.0,7.0,1.0,2.0,7.0,1.0,0.0,10.0,0.0,0.0,10.0,0.0,0.0,10.0,0.0
24,50,200000,10,1000000000.0,1e-08,1e-08,0.02382888829509364,2.0,5.0,3.0,2.0,5.0,3.0,0.0,10.0,0.0,0.0,10.0,0.0,0.0,10.0,0.0
25,50,5000,10,1000000000.0,1e-08,1e-08,0.024579706734644418,0.0,9.0,1.0,0.0,9.0,1.0,0.0,9.0,1.0,0.0,9.0,1.0,0.0,9.0,1.0
25,50,20000,10,1000000000.0,1e-08,1e-08,0.024579706734644418,0.0,9.0,1.0,0.0,9.0,1.0,0.0,9.0,1.0,0.0,10.0,0.0,0.0,9.0,1.0
25,50,50000,10,1000000000.0,1e-08,1e-08,0.024579706734644418,1.0,8.0,1.0,1.0,8.0,1.0,0.0,10.0,0.0,0.0,10.0,0.0,0.0,10.0,0.0
25,50,200000,10,1000000000.0,1e-08,1e-08,0.024579706734644418,3.0,3.0,4.0,3.0,3.0,4.0,0.0,10.0,0.0,0.0,10.0,0.0,0.0,10.0,0.0
26,50,5000,10,1000000000.0,1e-08,1e-08,0.024091856750425338,0.0,8.0,2.0,0.0,8.0,2.0,0.0,10.0,0.0,0.0,10.0,0.0,0.0,8.0,2.0
26,50,20000,10,1000000000.0,1e-08,1e-08,0.024091856750425338,1.0,8.0,1.0,1.0,8.0,1.0,0.0,10.0,0.0,0.0,10.0,0.0,1.0,9.0,0.0
26,50,50000,10,1000000000.0,1e-08,1e-08,0.024091856750425338,1.0,7.0,2.0,1.0,7.0,2.0,0.0,10.0,0.0,0.0,10.0,0.0,0.0,10.0,0.0
26,50,200000,10,1000000000.0,1e-08,1e-08,0.024091856750425338,2.0,6.0,2.0,2.0,6.0,2.0,0.0,10.0,0.0,0.0,10.0,0.0,0.0,10.0,0.0
27,50,5000,10,1000000000.0,1e-08,1e-08,0.024207251633030814,0.0,9.0,1.0,0.0,9.0,1.0,0.0,10.0,0.0,0.0,10.0,0.0,0.0,10.0,0.0
27,50,20000,10,1000000000.0,1e-08,1e-08,0.024207251633030814,0.0,9.0,1.0,0.0,9.0,1.0,0.0,9.0,1.0,0.0,10.0,0.0,0.0,9.0,1.0
27,50,50000,10,1000000000.0,1e-08,1e-08,0.024207251633030814,1.0,8.0,1.0,1.0,8.0,1.0,0.0,10.0,0.0,0.0,10.0,0.0,0.0,10.0,0.0
27,50,200000,10,1000000000.0,1e-08,1e-08,0.024207251633030814,3.0,4.0,3.0,3.0,4.0,3.0,0.0,10.0,0.0,0.0,10.0,0.0,0.0,10.0,0.0
28,50,5000,10,1000000000.0,1e-08,1e-08,0.024463245210756126,0.0,10.0,0.0,0.0,10.0,0.0,0.0,10.0,0.0,0.0,10.0,0.0,1.0,9.0,0.0
28,50,20000,10,1000000000.0,1e-08,1e-08,0.024463245210756126,3.0,5.0,2.0,3.0,5.0,2.0,0.0,10.0,0.0,0.0,10.0,0.0,0.0,10.0,0.0
28,50,50000,10,1000000000.0,1e-08,1e-08,0.024463245210756126,2.0,7.0,1.0,2.0,8.0,0.0,0.0,10.0,0.0,0.0,10.0,0.0,0.0,10.0,0.0
28,50,200000,10,1000000000.0,1e-08,1e-08,0.024463245210756126,5.0,3.0,2.0,5.0,3.0,2.0,0.0,10.0,0.0,0.0,10.0,0.0,0.0,10.0,0.0
29,50,5000,10,1000000000.0,1e-08,1e-08,0.02389502406026218,0.0,10.0,0.0,0.0,10.0,0.0,0.0,10.0,0.0,0.0,10.0,0.0,0.0,10.0,0.0
